Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
3.389631,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.426456572
7.460247,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.932236982
38.068792,192.168.137.233,183.36.108.251,TCP,74,55976,80,Botnet,0.729860964
8.350004,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.35107179
6.841868,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.324622879
14.210067,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.347767961
9.766418,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.289745022
11.053267,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.631062909
12.200528,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.812015864
1.800641,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.548470226
9.534584,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.33001874
11.989524,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.861634304
10.718318,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.116282245
116.796188,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.794284837
3.378045,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.844593682
6.360173,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.11378879
208.525138,192.168.137.1,224.0.0.251,MDNS,194,5353,5353,Normal,0.037555454
5.962616,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.323569008
103.710575,192.168.137.233,23.20.239.12,TCP,74,49952,80,Botnet,0.380888709
13.571722,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.252203502
22.844064,192.168.137.87,183.36.108.251,TCP,74,43973,80,Normal,0.626826908
7.281309,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.051788049
91.271225,183.36.108.251,192.168.137.233,TCP,54,80,56016,Botnet,0.638521085
2.691472,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.220957429
10.115936,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.57786258
13.654706,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.75915837
11.133316,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.988719866
10.549734,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.733586929
0.284401,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.533902449
6.397483,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.837837046
13.726532,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.510064624
4.185182,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.393981473
4.187794,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.309960981
60.276393,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.412108311
43.39964,192.168.137.87,203.205.235.145,HTTP,270,49362,80,Normal,0.94479134
0.067003,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.562403873
5.975555,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.340247272
88.051283,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.527725467
83.802009,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.51775516
12.445716,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.749711508
5.885334,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.437776973
125.806042,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.205549731
9.170914,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.009234617
38.356746,192.168.137.87,183.36.108.251,TCP,74,43974,80,Normal,0.755489415
88.135309,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.088043494
43.818679,192.168.137.233,183.36.108.251,TCP,74,55986,80,Botnet,0.418721322
35.687677,192.168.137.87,172.217.163.195,TCP,66,42274,443,Normal,0.135591852
13.207595,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.882813333
2.293146,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.707992112
117.071109,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.960354663
5.972383,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.042799364
6.442932,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.222426119
80.999651,192.168.137.233,183.36.108.251,TCP,74,56119,80,Botnet,0.82540712
7.792935,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.391705527
117.133354,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.22773356
0.263937,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.109749464
0.945228,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.39601627
12.610179,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.406279904
10.935376,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.306614776
14.51603,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.281980957
5.485571,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.678882247
12.53826,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.36335846
4.289397,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.667803033
10.094787,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.833554352
4.443606,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.505761855
40.501341,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.761601863
2.278054,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.919677057
0.749971,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.603843703
13.628178,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.202813739
7.188482,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.568028792
13.475309,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.353174944
8.52328,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.280128716
12.023738,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.286298155
74.706088,183.36.108.251,192.168.137.233,TCP,66,80,56111,Botnet,0.837801076
116.583366,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.194870956
12.591389,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.499435544
6.843406,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.774682672
1.600316,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.961362939
111.246549,192.168.137.87,172.217.167.132,TCP,66,41484,443,Normal,0.017458953
5.644771,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.90916812
64.163649,192.168.137.233,23.20.239.12,TCP,66,35385,80,Botnet,0.583343912
8.471603,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.357595269
121.852808,192.168.137.233,31.13.79.18,TCP,66,35761,443,Botnet,0.858331196
4.622498,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.244758078
11.825008,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.663918381
125.805904,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.110977351
4.006092,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.346965978
60.484327,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.762939467
100.811255,192.168.137.233,183.36.108.251,TCP,54,56025,80,Botnet,0.736652678
88.154022,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.673466046
10.194839,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.872464768
2.748224,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.154549204
4.523674,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.378817635
4.972071,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.341227756
60.567209,192.168.137.233,172.217.26.173,TCP,94,51407,443,Botnet,0.282145645
11.878479,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.64271764
38.480688,192.168.137.233,183.36.108.251,TCP,54,55975,80,Botnet,0.655702785
2.235344,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.420200886
111.200252,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,41484,Normal,0.824031488
11.176638,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.297937243
99.417054,192.168.137.87,183.36.108.251,TCP,54,44004,80,Normal,0.461101961
126.493836,192.168.137.87,183.36.108.251,HTTP,989,44075,80,Normal,0.193923251
124.087793,183.36.108.251,192.168.137.87,TCP,66,80,44069,Normal,0.414154881
38.484291,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.250048929
13.225388,183.36.108.251,192.168.137.233,TCP,66,80,56040,Botnet,0.65318162
6.700891,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.69720227
5.367332,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.888093452
49.097246,103.102.166.240,192.168.137.87,TLSv1.2,381,443,48261,Normal,0.146358309
0.598139,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.724095501
43.01468,192.168.137.233,183.36.108.251,TCP,54,55982,80,Botnet,0.946322032
5.687975,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.835848743
12.362311,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.444408405
75.726071,192.168.137.233,183.36.108.251,TCP,54,56081,80,Botnet,0.104517632
11.90567,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.264854407
8.159551,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.320112064
23.320243,192.168.137.87,183.36.108.251,TCP,74,43974,80,Normal,0.790601476
4.673645,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.766985748
88.513075,172.217.26.173,192.168.137.87,TCP,1434,443,47516,Normal,0.994385084
25.320666,23.20.239.12,192.168.137.233,HTTP,1095,80,53539,Botnet,0.790188236
5.594235,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.182195654
1.639003,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.677438484
6.035374,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.981059682
68.502861,192.168.137.87,104.18.8.103,TLSv1.2,134,55856,443,Normal,0.68576712
9.132861,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.117105573
86.562339,216.58.196.174,192.168.137.87,TCP,74,443,54531,Normal,0.314213277
0.015781,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.274791454
8.792177,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.002739259
83.052134,192.168.137.87,183.36.108.251,HTTP,989,44023,80,Normal,0.797063076
13.672034,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.05169348
11.942042,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.612431075
33.042961,183.36.108.251,192.168.137.233,TCP,54,80,56071,Botnet,0.64413604
1.201215,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.343306888
5.123719,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.224781744
87.869236,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.71544094
59.449571,192.168.137.233,192.168.137.1,DNS,78,12669,53,Botnet,0.702832185
60.347577,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.927616407
9.68167,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.931672095
10.286326,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.727353135
12.428678,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.136837521
13.579235,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.959496276
13.426683,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.039625333
0.138052,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.459908655
4.50663,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.400358065
83.096673,192.168.137.87,183.36.108.251,TCP,54,44023,80,Normal,0.744439557
12.065681,192.168.137.87,183.36.108.251,TCP,54,43962,80,Normal,0.986116756
5.479387,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.931166866
219.64147,192.168.137.1,239.255.255.250,SSDP,179,49175,1900,Normal,0.273985756
42.010699,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.389159418
56.921427,192.168.137.233,183.36.108.251,TCP,54,55997,80,Botnet,0.607821268
59.911585,172.217.160.142,192.168.137.233,TCP,66,443,39012,Botnet,0.913152531
6.944038,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.437531174
10.497734,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.252593043
7.319467,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.791076828
12.541076,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.923252255
114.78557,172.217.167.132,192.168.137.87,TCP,536,443,40652,Normal,0.949403864
9.742596,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.12806522
13.915187,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.495709887
0.27598,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.969960723
87.118115,216.58.196.170,192.168.137.87,TLSv1.2,1434,443,34509,Normal,0.255636326
38.478929,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.779271935
15.294078,192.168.137.87,172.217.160.130,TCP,66,35137,443,Normal,0.259570987
1.795099,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.039769424
0.123783,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.068285483
1.636083,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.1173372
2.696136,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.942004356
4.83753,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.001615399
7.256788,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.592528457
197.968442,104.19.133.78,192.168.137.87,TLSv1.2,85,443,51087,Normal,0.734069029
1.873063,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.116949192
9.697307,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.348612084
11.822779,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.160524981
13.255795,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.701935459
66.341519,216.58.197.46,192.168.137.233,TLSv1.2,988,443,47733,Botnet,0.24652329
111.09696,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.228683917
115.530238,104.244.42.198,192.168.137.87,TCP,1434,443,58299,Normal,0.962151561
1.489172,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.352983254
8.681098,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.917347479
13.77776,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.324277523
93.481426,192.168.137.87,172.217.163.67,TCP,66,43997,443,Normal,0.895149577
42.033558,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.953765254
116.612148,192.168.137.87,192.229.237.96,TCP,66,44119,443,Normal,0.824492125
101.766679,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.048374281
114.223309,216.58.200.142,192.168.137.87,TLSv1.2,1071,443,41469,Normal,0.708702503
6.179713,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.738403762
51.27794,23.20.239.12,192.168.137.233,TCP,74,80,52889,Botnet,0.698319746
4.247859,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.782192317
91.528798,192.168.137.233,23.20.239.12,HTTP,285,45722,80,Botnet,0.079493418
72.290084,192.168.137.87,183.36.108.251,TCP,54,44013,80,Normal,0.125756063
0.972386,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.083483246
5.227007,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.38584205
3.412077,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.65849804
93.479408,172.217.163.67,192.168.137.87,TLSv1.2,1434,443,43997,Normal,0.991590824
66.159757,192.168.137.233,216.58.197.46,TLSv1.2,192,47733,443,Botnet,0.925992572
14.171121,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.230146212
0.960588,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.36594939
4.040139,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.116133238
3.227806,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.572089029
103.888132,183.36.108.251,192.168.137.87,HTTP,1095,80,44049,Normal,0.061112443
1.155407,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.598241495
0.554283,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151270551
6.863123,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.227095635
12.068864,183.36.108.251,192.168.137.87,HTTP,1095,80,43962,Normal,0.399053309
104.341873,183.36.108.251,192.168.137.87,TCP,66,80,44050,Normal,0.191859099
104.724462,192.168.137.233,183.36.108.251,HTTP,989,56029,80,Botnet,0.791181776
130.024097,104.244.42.130,192.168.137.87,TLSv1.2,192,443,50332,Normal,0.587214899
3.731588,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.996393413
117.135945,192.168.137.87,192.229.237.96,TCP,86,44118,443,Normal,0.922041185
8.321695,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.371677179
3.61297,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.785280221
62.641201,192.168.137.233,157.240.25.20,TCP,1434,35903,443,Botnet,0.67175139
38.489259,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.198161662
5.094314,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.457724385
91.420782,192.168.137.233,183.36.108.251,TCP,54,56003,80,Botnet,0.470179659
0.157414,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.06326287
0.675187,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.564972054
12.142864,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.63958364
14.210305,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.899882024
7.147629,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.739410968
0.695674,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.464024538
12.039487,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.423101364
3.48318,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.855612243
4.175411,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.325532331
1.089877,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.775619083
61.08807,192.168.137.233,183.36.108.251,TCP,54,56097,80,Botnet,0.257718828
201.874743,104.244.42.130,192.168.137.87,TCP,114,443,50332,Normal,0.403400249
36.679738,172.217.167.132,192.168.137.87,TLSv1.2,112,443,40652,Normal,0.054983503
119.849952,192.229.237.96,192.168.137.87,TCP,1434,443,44124,Normal,0.136308021
13.959994,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.717585993
2.045944,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.147314509
9.773487,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.924814591
26.756713,192.168.137.87,183.36.108.251,TCP,54,43972,80,Normal,0.891499156
63.232112,192.168.137.233,183.36.108.251,TCP,54,55997,80,Botnet,0.144862868
1.021337,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.541652722
125.817877,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.381198857
9.349135,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.101254863
12.674637,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.221357657
41.945797,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.953825273
60.330008,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.97467794
4.182524,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.11061816
4.422735,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.906586716
3.232841,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.617490092
6.383242,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.487295656
14.033426,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.337801395
60.516843,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.652853311
71.496713,192.168.137.87,183.36.108.251,TCP,54,50122,80,Normal,0.734018434
13.235427,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.508257409
88.428355,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.680239422
110.323774,192.168.137.87,216.58.200.142,TLSv1.2,112,41469,443,Normal,0.880812184
9.621457,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.474070215
14.006232,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.28309067
8.635848,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.791262287
3.381634,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.639868907
3.209034,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.002124095
2.08748,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.568213596
12.114008,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.44747301
2.548016,104.18.8.103,192.168.137.87,TCP,54,443,55856,Normal,0.558888039
3.573002,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.764732403
40.406938,172.217.166.97,192.168.137.87,TLSv1.2,104,443,55780,Normal,0.935337038
59.97079,192.168.137.233,172.217.163.202,TCP,66,45039,443,Botnet,0.902506101
114.223452,216.58.200.142,192.168.137.87,TLSv1.2,1434,443,41469,Normal,0.095844259
8.23916,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.96793505
60.333824,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.777421779
5.918151,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.13766312
12.555453,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.657906068
13.401015,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.882042179
40.568065,192.168.137.233,183.36.108.251,TCP,66,56053,80,Botnet,0.066047897
59.760534,104.18.8.103,192.168.137.87,TLSv1.2,291,443,55856,Normal,0.425056318
106.166362,192.168.137.233,183.36.108.251,TCP,54,56130,80,Botnet,0.051200556
1.469094,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.674900413
6.387806,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.424634933
116.804693,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.18944591
2.837008,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.862557716
7.048881,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.58787604
4.606394,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.75218866
64.164321,192.168.137.233,23.20.239.12,HTTP,326,52102,80,Botnet,0.972039199
5.978388,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.485441002
4.635195,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.280226188
7.149037,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.011258612
2.814214,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.48189635
111.309028,192.168.137.87,172.217.167.132,TLSv1.2,112,41484,443,Normal,0.275201252
4.971681,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.709912762
14.149482,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.980060492
6.197968,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.743266693
46.822269,192.168.137.233,183.36.108.251,TCP,74,56089,80,Botnet,0.995997562
10.196506,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.010078953
3.506633,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.473595631
1.744204,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.788931033
8.34459,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.361896978
0.338144,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.832454968
6.099254,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.804706345
1.249942,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.580742857
121.043657,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.761535119
1.074512,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.531656103
25.237219,192.168.137.233,23.20.239.12,HTTP,326,52166,80,Botnet,0.342915726
111.148944,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.192944131
43.228777,183.36.108.251,192.168.137.233,TCP,54,80,56084,Botnet,0.703593601
4.982369,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.982465328
7.303697,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.337459373
0.352253,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.996527342
87.739378,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.823154803
0.619086,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.22317482
13.357957,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.098978901
5.106849,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.740010435
83.802009,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.509319911
114.22731,192.168.137.87,216.58.200.142,TCP,66,41469,443,Normal,0.88252599
77.690121,192.168.137.87,183.36.108.251,TCP,74,44021,80,Normal,0.335016431
11.380214,192.168.137.233,183.36.108.251,TCP,54,55945,80,Botnet,0.606981531
5.227085,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.460602194
4.453329,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.588340906
13.233732,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.107046404
13.513093,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.249411377
35.210478,192.168.137.233,23.20.239.12,TCP,66,55680,80,Botnet,0.220425653
0.003259,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.537682304
1.873063,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.59939334
5.989167,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.693132239
10.088628,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.430389739
0.141186,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.264730039
1.050609,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.135751037
3.202874,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.905983238
5.316764,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.033598758
9.395389,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.85595201
111.102253,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.067761643
1.108713,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.299234603
121.606956,192.229.237.96,192.168.137.87,TCP,1434,443,44128,Normal,0.925911596
